source,month,quarter,category,brand_reported,sku_raw,channel,geo_level,geo,observed_units,observed_sales,coverage
ciq_ecommerce,2024-06,2024-Q2,Vaccines,VetSelect Core Vax,VETSELECT-CORE-VAX_L,E-commerce,Region,Northeast,4768,66748.81,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,VetSelect Core Vax,VETSELECT-CORE-VAX_S,E-commerce,Region,Northeast,6778,94886.18,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,VetSelect Derma,VETSELECT-DERMA_L,E-commerce,Region,Northeast,4483,170361.17,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,VetSelect Derma,VETSELECT-DERMA_S,E-commerce,Region,Northeast,5779,219587.62,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,VETSELECT-DX_L,E-commerce,Region,Northeast,4476,53716.83,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,VETSELECT-DX_S,E-commerce,Region,Northeast,6353,76237.09,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,VetSelect Flea & Tick,VETSELECT-FLEA-TICK_L,E-commerce,Region,Northeast,21680,368561.6,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,VetSelect Flea & Tick,VETSELECT-FLEA-TICK_S,E-commerce,Region,Northeast,30049,510832.55,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,VETSELECT-JOINT_L,E-commerce,Region,Northeast,2734,79284.24,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,VETSELECT-JOINT_S,E-commerce,Region,Northeast,3676,106601.8,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,Vetscan,VETSCAN_L,E-commerce,Region,Northeast,7569,136243.24,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,Vetscan,VETSCAN_S,E-commerce,Region,Northeast,10896,196122.63,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,AllerVet RX,ALLERVET-RX_L,E-commerce,Region,South,6433,347380.39,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,AllerVet RX,ALLERVET-RX_S,E-commerce,Region,South,10017,540944.44,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,Apoquel,APOQUEL_L,E-commerce,Region,South,10193,662538.47,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,Apoquel,APOQUEL_S,E-commerce,Region,South,13176,856440.55,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,BioShield Vax,BIOSHIELD-VAX_L,E-commerce,Region,South,8077,161538.21,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,BioShield Vax,BIOSHIELD-VAX_S,E-commerce,Region,South,11664,233278.22,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,DermaCalm,DERMACALM_L,E-commerce,Region,South,7996,463784.38,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,DermaCalm,DERMACALM_S,E-commerce,Region,South,10805,626705.43,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIAGNOSTECH-VET_L,E-commerce,Region,South,14484,246226.53,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIAGNOSTECH-VET_S,E-commerce,Region,South,18215,309647.98,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,FleaStop Pro,FLEASTOP-PRO_L,E-commerce,Region,South,21315,447612.88,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,FleaStop Pro,FLEASTOP-PRO_S,E-commerce,Region,South,28825,605332.17,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,FLEXICARE-JOINT_L,E-commerce,Region,South,3957,174102.02,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,FLEXICARE-JOINT_S,E-commerce,Region,South,5978,263053.37,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,ImmunoCore Canine,IMMUNOCORE-CANINE_L,E-commerce,Region,South,9479,199067.41,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,ImmunoCore Canine,IMMUNOCORE-CANINE_S,E-commerce,Region,South,13551,284562.17,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,Librela,LIBRELA_L,E-commerce,Region,South,3732,179119.82,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,Librela,LIBRELA_S,E-commerce,Region,South,4946,237390.94,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,OSTEOEASE-VET_L,E-commerce,Region,South,4271,175109.35,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,OSTEOEASE-VET_S,E-commerce,Region,South,6168,252885.72,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAINAWAY-CANINE_L,E-commerce,Region,South,3637,134574.14,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAINAWAY-CANINE_S,E-commerce,Region,South,5177,191549.47,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,PETLAB-ANALYZER_L,E-commerce,Region,South,7906,118588.32,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,PETLAB-ANALYZER_S,E-commerce,Region,South,11680,175206.16,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,RapidVet Dx,RAPIDVET-DX_L,E-commerce,Region,South,11633,186124.63,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,RapidVet Dx,RAPIDVET-DX_S,E-commerce,Region,South,16859,269736.18,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,Simparica Trio,SIMPARICA-TRIO_L,E-commerce,Region,South,35918,1005713.97,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,Simparica Trio,SIMPARICA-TRIO_S,E-commerce,Region,South,47407,1327406.18,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,SkinRelief Pro,SKINRELIEF-PRO_L,E-commerce,Region,South,5775,282979.38,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,SkinRelief Pro,SKINRELIEF-PRO_S,E-commerce,Region,South,8377,410491.33,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,TickShield Plus,TICKSHIELD-PLUS_L,E-commerce,Region,South,22994,551858.81,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,TickShield Plus,TICKSHIELD-PLUS_S,E-commerce,Region,South,33501,804034.39,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,Vanguard,VANGUARD_L,E-commerce,Region,South,7907,173964.98,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,Vanguard,VANGUARD_S,E-commerce,Region,South,11163,245578.19,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,VectraGuard,VECTRAGUARD_L,E-commerce,Region,South,29078,756024.49,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,VectraGuard,VECTRAGUARD_S,E-commerce,Region,South,37465,974090.06,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,VetGuard Immunize,VETGUARD-IMMUNIZE_L,E-commerce,Region,South,6934,131750.75,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,VetGuard Immunize,VETGUARD-IMMUNIZE_S,E-commerce,Region,South,9237,175509.45,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,VetSelect Core Vax,VETSELECT-CORE-VAX_L,E-commerce,Region,South,8161,114249.7,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,VetSelect Core Vax,VETSELECT-CORE-VAX_S,E-commerce,Region,South,10979,153703.66,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,VetSelect Derma,VETSELECT-DERMA_L,E-commerce,Region,South,6971,264912.11,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,VetSelect Derma,VETSELECT-DERMA_S,E-commerce,Region,South,9538,362459.04,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,VETSELECT-DX_L,E-commerce,Region,South,7275,87304.39,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,VETSELECT-DX_S,E-commerce,Region,South,9813,117755.36,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,VetSelect Flea & Tick,VETSELECT-FLEA-TICK_L,E-commerce,Region,South,34395,584717.93,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,VetSelect Flea & Tick,VETSELECT-FLEA-TICK_S,E-commerce,Region,South,45397,771745.8,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,VETSELECT-JOINT_L,E-commerce,Region,South,4236,122832.63,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,VETSELECT-JOINT_S,E-commerce,Region,South,5969,173107.23,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,Vetscan,VETSCAN_L,E-commerce,Region,South,12907,232331.59,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,Vetscan,VETSCAN_S,E-commerce,Region,South,17196,309520.87,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,AllerVet RX,ALLERVET-RX_L,E-commerce,Region,West,4271,230613.16,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,AllerVet RX,ALLERVET-RX_S,E-commerce,Region,West,5780,312134.03,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,Apoquel,APOQUEL_L,E-commerce,Region,West,6936,450838.49,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,Apoquel,APOQUEL_S,E-commerce,Region,West,9536,619831.73,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,BioShield Vax,BIOSHIELD-VAX_L,E-commerce,Region,West,5554,111086.14,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,BioShield Vax,BIOSHIELD-VAX_S,E-commerce,Region,West,6992,139841.49,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,DermaCalm,DERMACALM_L,E-commerce,Region,West,5001,290066.88,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,DermaCalm,DERMACALM_S,E-commerce,Region,West,6763,392277.21,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIAGNOSTECH-VET_L,E-commerce,Region,West,9071,154211.3,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,DiagnosTech Vet,DIAGNOSTECH-VET_S,E-commerce,Region,West,12744,216647.4,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,FleaStop Pro,FLEASTOP-PRO_L,E-commerce,Region,West,14507,304644.42,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,FleaStop Pro,FLEASTOP-PRO_S,E-commerce,Region,West,20889,438664.36,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,FLEXICARE-JOINT_L,E-commerce,Region,West,2863,125985.94,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,FlexiCare Joint,FLEXICARE-JOINT_S,E-commerce,Region,West,3678,161814.88,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,ImmunoCore Canine,IMMUNOCORE-CANINE_L,E-commerce,Region,West,6192,130030.6,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,ImmunoCore Canine,IMMUNOCORE-CANINE_S,E-commerce,Region,West,8750,183741.66,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,Librela,LIBRELA_L,E-commerce,Region,West,2685,128872.17,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,Librela,LIBRELA_S,E-commerce,Region,West,3810,182893.46,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,OSTEOEASE-VET_L,E-commerce,Region,West,2870,117672.85,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,OsteoEase Vet,OSTEOEASE-VET_S,E-commerce,Region,West,4026,165085.15,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAINAWAY-CANINE_L,E-commerce,Region,West,2466,91252.01,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,PainAway Canine,PAINAWAY-CANINE_S,E-commerce,Region,West,3437,127187.49,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,PETLAB-ANALYZER_L,E-commerce,Region,West,5510,82644.13,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,PetLab Analyzer,PETLAB-ANALYZER_S,E-commerce,Region,West,7398,110965.09,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,RapidVet Dx,RAPIDVET-DX_L,E-commerce,Region,West,7972,127558.11,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,RapidVet Dx,RAPIDVET-DX_S,E-commerce,Region,West,11432,182911.9,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,Simparica Trio,SIMPARICA-TRIO_L,E-commerce,Region,West,21735,608569.93,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,Simparica Trio,SIMPARICA-TRIO_S,E-commerce,Region,West,31903,893282.55,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,SkinRelief Pro,SKINRELIEF-PRO_L,E-commerce,Region,West,4035,197716.4,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,SkinRelief Pro,SKINRELIEF-PRO_S,E-commerce,Region,West,5652,276948.96,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,TickShield Plus,TICKSHIELD-PLUS_L,E-commerce,Region,West,16114,386724.61,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,TickShield Plus,TICKSHIELD-PLUS_S,E-commerce,Region,West,21633,519194.87,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,Vanguard,VANGUARD_L,E-commerce,Region,West,5210,114610.01,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,Vanguard,VANGUARD_S,E-commerce,Region,West,7326,161174.65,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,VectraGuard,VECTRAGUARD_L,E-commerce,Region,West,20111,522880.9,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,VectraGuard,VECTRAGUARD_S,E-commerce,Region,West,27852,724142.66,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,VetGuard Immunize,VETGUARD-IMMUNIZE_L,E-commerce,Region,West,4812,91434.42,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,VetGuard Immunize,VETGUARD-IMMUNIZE_S,E-commerce,Region,West,6339,120445.58,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,VetSelect Core Vax,VETSELECT-CORE-VAX_L,E-commerce,Region,West,5240,73365.32,0.82
ciq_ecommerce,2024-06,2024-Q2,Vaccines,VetSelect Core Vax,VETSELECT-CORE-VAX_S,E-commerce,Region,West,7269,101771.85,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,VetSelect Derma,VETSELECT-DERMA_L,E-commerce,Region,West,4143,157442.02,0.82
ciq_ecommerce,2024-06,2024-Q2,Dermatology,VetSelect Derma,VETSELECT-DERMA_S,E-commerce,Region,West,5701,216635.19,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,VETSELECT-DX_L,E-commerce,Region,West,5103,61233.87,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,VETSELECT-DX_S,E-commerce,Region,West,6205,74460.41,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,VetSelect Flea & Tick,VETSELECT-FLEA-TICK_L,E-commerce,Region,West,25092,426567.02,0.82
ciq_ecommerce,2024-06,2024-Q2,Parasiticides,VetSelect Flea & Tick,VETSELECT-FLEA-TICK_S,E-commerce,Region,West,32661,555237.47,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,VETSELECT-JOINT_L,E-commerce,Region,West,2972,86176.28,0.82
ciq_ecommerce,2024-06,2024-Q2,Pain/Osteoarthritis,VetSelect Joint,VETSELECT-JOINT_S,E-commerce,Region,West,3823,110867.94,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,Vetscan,VETSCAN_L,E-commerce,Region,West,8447,152046.32,0.82
ciq_ecommerce,2024-06,2024-Q2,Petcare Diagnostics,Vetscan,VETSCAN_S,E-commerce,Region,West,11197,201539.1,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,AllerVet RX,ALLERVET-RX_L,E-commerce,National,National,21262,1148162.58,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,AllerVet RX,ALLERVET-RX_S,E-commerce,National,National,28629,1545920.91,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,Apoquel,APOQUEL_L,E-commerce,National,National,28737,1867927.94,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,Apoquel,APOQUEL_S,E-commerce,National,National,39466,2565284.61,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,BioShield Vax,BIOSHIELD-VAX_L,E-commerce,National,National,24960,499185.23,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,BioShield Vax,BIOSHIELD-VAX_S,E-commerce,National,National,33630,672599.75,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,DermaCalm,DERMACALM_L,E-commerce,National,National,23195,1345293.39,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,DermaCalm,DERMACALM_S,E-commerce,National,National,32788,1901654.02,0.82
ciq_ecommerce,2024-07,2024-Q3,Petcare Diagnostics,DiagnosTech Vet,DIAGNOSTECH-VET_L,E-commerce,National,National,40680,691566.88,0.82
ciq_ecommerce,2024-07,2024-Q3,Petcare Diagnostics,DiagnosTech Vet,DIAGNOSTECH-VET_S,E-commerce,National,National,55477,943096.68,0.82
ciq_ecommerce,2024-07,2024-Q3,Parasiticides,FleaStop Pro,FLEASTOP-PRO_L,E-commerce,National,National,63029,1323608.36,0.82
ciq_ecommerce,2024-07,2024-Q3,Parasiticides,FleaStop Pro,FLEASTOP-PRO_S,E-commerce,National,National,86528,1817082.02,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,FlexiCare Joint,FLEXICARE-JOINT_L,E-commerce,National,National,12240,538560.56,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,FlexiCare Joint,FLEXICARE-JOINT_S,E-commerce,National,National,17149,754516.71,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,ImmunoCore Canine,IMMUNOCORE-CANINE_L,E-commerce,National,National,27378,574940.73,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,ImmunoCore Canine,IMMUNOCORE-CANINE_S,E-commerce,National,National,38065,799362.14,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,Librela,LIBRELA_L,E-commerce,National,National,11381,546285.04,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,Librela,LIBRELA_S,E-commerce,National,National,16330,783893.39,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,OsteoEase Vet,OSTEOEASE-VET_L,E-commerce,National,National,12152,498253.12,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,OsteoEase Vet,OSTEOEASE-VET_S,E-commerce,National,National,16551,678623.22,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,PainAway Canine,PAINAWAY-CANINE_L,E-commerce,National,National,10388,384356.35,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,PainAway Canine,PAINAWAY-CANINE_S,E-commerce,National,National,14662,542535.88,0.82
ciq_ecommerce,2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,PETLAB-ANALYZER_L,E-commerce,National,National,23290,349363.88,0.82
ciq_ecommerce,2024-07,2024-Q3,Petcare Diagnostics,PetLab Analyzer,PETLAB-ANALYZER_S,E-commerce,National,National,31166,467488.53,0.82
ciq_ecommerce,2024-07,2024-Q3,Petcare Diagnostics,RapidVet Dx,RAPIDVET-DX_L,E-commerce,National,National,36577,585226.58,0.82
ciq_ecommerce,2024-07,2024-Q3,Petcare Diagnostics,RapidVet Dx,RAPIDVET-DX_S,E-commerce,National,National,50652,810426.75,0.82
ciq_ecommerce,2024-07,2024-Q3,Parasiticides,Simparica Trio,SIMPARICA-TRIO_L,E-commerce,National,National,95276,2667717.09,0.82
ciq_ecommerce,2024-07,2024-Q3,Parasiticides,Simparica Trio,SIMPARICA-TRIO_S,E-commerce,National,National,131363,3678155.5,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,SkinRelief Pro,SKINRELIEF-PRO_L,E-commerce,National,National,17825,873437.05,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,SkinRelief Pro,SKINRELIEF-PRO_S,E-commerce,National,National,25389,1244067.24,0.82
ciq_ecommerce,2024-07,2024-Q3,Parasiticides,TickShield Plus,TICKSHIELD-PLUS_L,E-commerce,National,National,70277,1686633.55,0.82
ciq_ecommerce,2024-07,2024-Q3,Parasiticides,TickShield Plus,TICKSHIELD-PLUS_S,E-commerce,National,National,97264,2334341.1,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,Vanguard,VANGUARD_L,E-commerce,National,National,24314,534919.56,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,Vanguard,VANGUARD_S,E-commerce,National,National,32894,723663.75,0.82
ciq_ecommerce,2024-07,2024-Q3,Parasiticides,VectraGuard,VECTRAGUARD_L,E-commerce,National,National,81115,2108974.23,0.82
ciq_ecommerce,2024-07,2024-Q3,Parasiticides,VectraGuard,VECTRAGUARD_S,E-commerce,National,National,112073,2913892.21,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,VetGuard Immunize,VETGUARD-IMMUNIZE_L,E-commerce,National,National,20834,395842.59,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,VetGuard Immunize,VETGUARD-IMMUNIZE_S,E-commerce,National,National,28890,548916.05,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,VetSelect Core Vax,VETSELECT-CORE-VAX_L,E-commerce,National,National,23419,327862.06,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,VetSelect Core Vax,VETSELECT-CORE-VAX_S,E-commerce,National,National,32216,451022.21,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,VetSelect Derma,VETSELECT-DERMA_L,E-commerce,National,National,19815,752977.82,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,VetSelect Derma,VETSELECT-DERMA_S,E-commerce,National,National,28549,1084827.04,0.82
ciq_ecommerce,2024-07,2024-Q3,Petcare Diagnostics,VetSelect Dx,VETSELECT-DX_L,E-commerce,National,National,22391,268704.54,0.82
ciq_ecommerce,2024-07,2024-Q3,Petcare Diagnostics,VetSelect Dx,VETSELECT-DX_S,E-commerce,National,National,30583,366999.79,0.82
ciq_ecommerce,2024-07,2024-Q3,Parasiticides,VetSelect Flea & Tick,VETSELECT-FLEA-TICK_L,E-commerce,National,National,99456,1690755.86,0.82
ciq_ecommerce,2024-07,2024-Q3,Parasiticides,VetSelect Flea & Tick,VETSELECT-FLEA-TICK_S,E-commerce,National,National,131477,2235106.85,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,VetSelect Joint,VETSELECT-JOINT_L,E-commerce,National,National,12540,363667.46,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,VetSelect Joint,VETSELECT-JOINT_S,E-commerce,National,National,17307,501933.89,0.82
ciq_ecommerce,2024-07,2024-Q3,Petcare Diagnostics,Vetscan,VETSCAN_L,E-commerce,National,National,37714,678854.28,0.82
ciq_ecommerce,2024-07,2024-Q3,Petcare Diagnostics,Vetscan,VETSCAN_S,E-commerce,National,National,53188,957383.18,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,AllerVet RX,ALLERVET-RX_L,E-commerce,Region,Midwest,4371,236038.09,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,AllerVet RX,ALLERVET-RX_S,E-commerce,Region,Midwest,6380,344493.95,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,Apoquel,APOQUEL_L,E-commerce,Region,Midwest,6188,402216.64,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,Apoquel,APOQUEL_S,E-commerce,Region,Midwest,8330,541463.28,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,BioShield Vax,BIOSHIELD-VAX_L,E-commerce,Region,Midwest,5432,108632.07,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,BioShield Vax,BIOSHIELD-VAX_S,E-commerce,Region,Midwest,6937,138745.86,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,DermaCalm,DERMACALM_L,E-commerce,Region,Midwest,5325,308860.18,0.82
ciq_ecommerce,2024-07,2024-Q3,Dermatology,DermaCalm,DERMACALM_S,E-commerce,Region,Midwest,6963,403841.52,0.82
ciq_ecommerce,2024-07,2024-Q3,Petcare Diagnostics,DiagnosTech Vet,DIAGNOSTECH-VET_L,E-commerce,Region,Midwest,8627,146663.6,0.82
ciq_ecommerce,2024-07,2024-Q3,Petcare Diagnostics,DiagnosTech Vet,DIAGNOSTECH-VET_S,E-commerce,Region,Midwest,12215,207650.2,0.82
ciq_ecommerce,2024-07,2024-Q3,Parasiticides,FleaStop Pro,FLEASTOP-PRO_L,E-commerce,Region,Midwest,13851,290868.74,0.82
ciq_ecommerce,2024-07,2024-Q3,Parasiticides,FleaStop Pro,FLEASTOP-PRO_S,E-commerce,Region,Midwest,19837,416576.18,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,FlexiCare Joint,FLEXICARE-JOINT_L,E-commerce,Region,Midwest,2681,117947.33,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,FlexiCare Joint,FLEXICARE-JOINT_S,E-commerce,Region,Midwest,3660,161035.2,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,ImmunoCore Canine,IMMUNOCORE-CANINE_L,E-commerce,Region,Midwest,5750,120755.42,0.82
ciq_ecommerce,2024-07,2024-Q3,Vaccines,ImmunoCore Canine,IMMUNOCORE-CANINE_S,E-commerce,Region,Midwest,8116,170446.19,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,Librela,LIBRELA_L,E-commerce,Region,Midwest,2404,115402.89,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,Librela,LIBRELA_S,E-commerce,Region,Midwest,3448,165513.78,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,OsteoEase Vet,OSTEOEASE-VET_L,E-commerce,Region,Midwest,2450,100462.71,0.82
ciq_ecommerce,2024-07,2024-Q3,Pain/Osteoarthritis,OsteoEase Vet,OSTEOEASE-VET_S,E-commerce,Region,Midwest,3438,140976.04,0.82
